COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
1817862743,04/01/2014,06/30/2014,7003,KEN,,DUNKIN,0.00,420.00,680.00,0.00,420.00,1100.00,4047094577,HESP PROPERTIES,07/23/2014
2047530913,04/01/2018,06/30/2018,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,235995087,"J & I DEVELOPMENT, LLC",10/10/2018
3965226255,01/01/2014,03/31/2014,9382,TALAR,,HOVNANIAN,0.00,0.00,0.00,0.00,0.00,75.00,2226328053,"CMK COMPANIES, LTD.",04/16/2014
1216006430,01/01/2012,06/30/2012,3898,DENVER,L,PRESTON,0.00,29.00,0.00,0.00,29.00,29.00,430420381,K-TECH SPECIALTY COATINGS INC,09/27/2012
4205789408,01/01/2019,03/31/2019,13781,ZACH,A,KOUTSKY,0.00,100.00,250.00,200.00,100.00,550.00,391392974,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,04/01/2019
2699706922,10/01/2018,12/31/2018,22762,JEFFREY,,MCALEER,0.00,0.00,200.00,0.00,0.00,275.00,1415607795,"ZINCFIVE, INC.",01/10/2019
673526284,01/01/2014,03/31/2014,3801,DAVID,E,COON,0.00,900.00,375.00,0.00,900.00,1275.00,1675912623,INTEGRATED SYSTEM INTERNATIONAL D%2FB%2FA ISI ENERGY CONTROLS,04/21/2014
531656803,01/01/2012,06/30/2012,4243,MICHAEL,J,BRODERICK,0.00,0.00,0.00,0.00,0.00,500.00,3911362645,WESTON SOLUTIONS,08/06/2012
3187227308,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,436.00,1675326779,FLETCHER JONES MANAGEMENT GROUP,12/10/2015
171965788,10/01/2017,12/31/2017,20083,DOMINIC,,LOVERDE,0.00,0.00,0.00,0.00,0.00,25.85,1005729236,"ELECTRIC GUARD DOG, LLC",01/16/2018
3100802838,01/01/2015,03/31/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,14.08,2182531961,SAVOY DEVELOPMENT LLC,12/10/2015
4268504168,01/01/2015,03/31/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,230.00,1946303286,"MEDMAR, INC.",12/10/2015
3713279790,07/01/2012,09/30/2012,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,5516.00,2736990883,MGM %2F TERRELL GRP.,11/05/2012
2484680589,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,1299074732,"WEINER, HOWARD, D/B/A 1546 N. CLARK LLC",07/31/2014
1284948332,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,70.90,1609897839,"LEXINGTON HOMES, LLC",07/31/2014
1001383037,04/01/2017,06/30/2017,15261,FRANK,C,BOSCO,0.00,0.00,222.50,0.00,0.00,222.50,1570551163,THERMO FISHER SCIENTIFIC,07/21/2017
1423971466,01/01/2019,03/31/2019,23301,MATTHEW,,DEVINE,0.00,0.00,0.00,0.00,0.00,75.77,2839029817,ORANGE BARREL MEDIA,04/10/2019
3580430748,01/01/2019,03/31/2019,4195,TIMOTHY,K.,HINCHMAN,6000.00,0.00,0.00,0.00,0.00,6000.00,1247532477,MCDONALD'S CORPORATION,03/07/2019
2168928584,01/01/2013,03/31/2013,3752,MITCHELL,A,CARRELL,0.00,25.00,0.00,0.00,25.00,75.00,651412979,"JP MORGAN CHASE BANK, NA",10/21/2013
2146153370,10/01/2017,12/31/2017,16561,PRASHANTHI,,RAMAN,0.00,0.00,250.00,0.00,0.00,250.00,3840922667,"LYFT, INC.",01/18/2018
4224513051,04/01/2016,06/30/2016,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/18/2016
3980344467,10/01/2012,12/31/2012,4141,WILLIAM,J,KNAPP,0.00,0.00,65.00,0.00,0.00,65.00,3251800802,"CAR2GO N.A., LLC",01/04/2013
1266241386,04/01/2014,06/30/2014,4371,JESSICA,M,SCHRAMM,0.00,0.00,0.00,0.00,0.00,175.00,255614097,"MANZELLA, JOE & GOLD, ASHLEY",07/31/2014
601511922,10/01/2019,12/31/2019,24284,JOSH,,GOLD,0.00,0.00,0.00,240587.42,0.00,240587.42,3604210063,"UBER TECHNOLOGIES, INC. AND AFFILIATES",01/15/2020
3754881500,10/01/2017,12/31/2017,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,1892692153,WALGREEN CO.,01/17/2018
862839747,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,3291251673,"GAGERMAN, GARY",07/28/2015
2710467083,01/01/2013,03/31/2013,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,75.00,1301679266,FREGA FAMILY LTD. PARTNERSHIP,09/18/2013
2710467083,01/01/2013,03/31/2013,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,42530245,SOUTH DEARBORN LLC,04/15/2013
2059640504,01/01/2019,03/31/2019,9082,JOSEPH,E,PILEWSKI,0.00,217.00,0.00,0.00,217.00,217.00,4018106017,"KJM/RMP WENTWORTH INVESTORS, LLC",11/01/2019
2579635175,07/01/2016,09/30/2016,14301,MICHAEL,T,DEBONVILLE,0.00,0.00,353.12,0.00,0.00,353.12,3251800802,"CAR2GO N.A., LLC",10/14/2016
2271192679,10/01/2012,12/31/2012,4115,ELIZABETH,,LIVELY,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,01/14/2013
2014707707,10/01/2016,12/31/2016,7381,ALLEN,,SHUTT,0.00,0.00,995.95,0.00,0.00,995.95,2627841836,"XEROX BUSINESS SERVICES, LLC",01/20/2017
1621721047,10/01/2012,12/31/2012,4110,WILLIAM,K,THOMPSON,0.00,0.00,707.00,0.00,0.00,707.00,800972066,MORGAN KEEGAN & CO. INC,01/08/2013
2531681548,10/01/2012,12/31/2012,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,150.00,2683944996,EARTHWOOD DEVELOPMENT,02/06/2013
2136244134,10/01/2018,12/31/2018,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/08/2019
1635672687,04/01/2013,06/30/2013,3996,DONOVAN,W,PEPPER,2500.00,0.00,250.00,0.00,0.00,3000.00,4077641703,WALGREEN CO.,07/12/2013
1845432771,07/01/2016,09/30/2016,5127,PAT,,DOERR,0.00,0.00,112.00,75.00,0.00,277.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,10/17/2016
1441808242,04/01/2017,06/30/2017,4333,CLINT,V,BROWN,0.00,126.00,0.00,0.00,126.00,126.00,1649744828,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,06/30/2017
2123272116,10/01/2013,12/31/2013,3827,MARGARET,M,TINUCCI,0.00,0.00,0.00,0.00,0.00,200.00,3090204595,NEW PISGAH BAPTIST CHURCH,01/16/2014
2728875571,01/01/2018,03/31/2018,4333,CLINT,V,BROWN,0.00,120.00,0.00,0.00,120.00,120.00,2763434576,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,04/02/2018
404155043,10/01/2019,12/31/2019,16801,YUHONG,A,ZHANG,0.00,0.00,354.00,0.00,0.00,354.00,2148425495,AMERICAN AIRLINES,01/18/2020
620361172,10/01/2014,12/31/2014,9161,JEFF,,SCHOEPKE,0.00,0.00,195.61,0.00,0.00,195.61,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",01/14/2015
3283642011,01/01/2016,03/31/2016,14301,MICHAEL,T,DEBONVILLE,0.00,0.00,1461.37,0.00,0.00,1461.37,3251800802,"CAR2GO N.A., LLC",04/12/2016
1275511158,01/01/2013,03/31/2013,4683,LAURIE,T,JONES,0.00,0.00,55.98,0.00,0.00,55.98,3964607499,TARGET CORPORATION,04/18/2013
3363196019,10/01/2019,12/31/2019,16643,SAMUEL,,FRANKLIN,0.00,0.00,22.68,0.00,0.00,22.68,2723655450,CROWN CASTLE,01/09/2020
3719171175,01/01/2012,06/30/2012,4360,LEWIS,,MILLER,0.00,0.00,752.12,0.00,0.00,752.12,3800847535,"XEROX BUSINESS SERVICES, LLC",08/14/2012
709713473,10/01/2013,12/31/2013,3951,PAUL,A,KOLPAK,0.00,75.00,0.00,290.00,75.00,365.00,2942500491,"THOMAS, JOHN",01/28/2014
943637908,04/01/2019,06/30/2019,23424,MARGARET,,HOULIHAN-SMITH,0.00,0.00,0.00,0.00,0.00,1000.00,3708220024,UNITED AIRLINES,07/15/2019
2438973790,10/01/2012,12/31/2012,4333,CLINT,V,BROWN,0.00,0.00,140.00,0.00,0.00,140.00,4106408548,UNITED FOOD AND COMMERCIAL WORKERS LOCAL 881,01/11/2013
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1666705655,"DAMON DANCE & ROBERT BOND, BOND COMPANIES",07/20/2017
787650547,07/01/2015,09/30/2015,12901,HOLLY,,COOPER,0.00,0.00,1004.69,0.00,0.00,1004.69,2627841836,"XEROX BUSINESS SERVICES, LLC",10/20/2015
2129217820,01/01/2013,03/31/2013,4278,HOMERO,,TRISTAN,278.82,0.00,0.00,0.00,0.00,278.82,2966344884,"PILSEN LITTLE VILLAGE COMMUNITY MENTAL HEALTH CENTER, INC.",07/17/2013
1939719683,01/01/2018,03/31/2018,14641,AMY,,DEGNAN,75.00,0.00,0.00,0.00,0.00,75.00,1840996969,NATIONAL ASSOCIATION OF REALTORS,10/10/2018
584352609,04/01/2019,06/30/2019,4013,ELIZABETH,G,COOLIDGE,0.00,0.00,9.50,0.00,0.00,9.50,2395332852,"UBS FINANCIAL SERVICES, INC.",07/15/2019
1659834015,04/01/2013,06/30/2013,4095,WAYNE,,MAGDZIARZ,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,07/22/2013
1953766335,10/01/2012,12/31/2012,4095,WAYNE,,MAGDZIARZ,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,02/08/2013
3432945199,10/01/2015,12/31/2015,10821,JAMES,R,WATSON,0.00,0.00,0.00,0.00,0.00,250.00,3617168447,ILLINOIS PETROLEUM COUNCIL,12/22/2015
268867120,04/01/2014,06/30/2014,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,07/15/2014
1216437690,04/01/2017,06/30/2017,18281,AMY,,DE VALLET,0.00,0.00,30.00,0.00,0.00,30.00,386666604,TRIBUNE MEDIA COMPANY,07/19/2017
1835192952,04/01/2014,06/30/2014,3996,DONOVAN,W,PEPPER,15000.00,0.00,125.00,0.00,0.00,15375.00,3747438516,WALGREEN CO.,07/17/2014
1903652369,01/01/2013,03/31/2013,6227,BLAKE,,CUSTER,0.00,0.00,0.00,0.00,0.00,437.00,309905940,"INTERSTATE JC DECAUX, LLC",04/22/2013
3819389136,04/01/2019,06/30/2019,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,72.25,1585806248,THE ASTOR COMPANY,12/12/2019
498001283,07/01/2013,09/30/2013,8421,SUE,,MOSES,0.00,0.00,220.00,0.00,0.00,220.00,805512650,"U.S. BANCORP INVESTMENTS, INC.",10/17/2013
3681320438,04/01/2014,06/30/2014,9161,JEFF,,SCHOEPKE,0.00,0.00,177.07,0.00,0.00,177.07,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",07/09/2014
3037999937,01/01/2016,03/31/2016,13561,STEPHEN,,BROKAW,0.00,0.00,64.76,0.00,0.00,64.76,3780110441,GOOGLE INC.,04/18/2016
2780835202,10/01/2012,12/31/2012,4247,JOHN,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,1000.00,1536663661,COMCAST CORP.,01/22/2013
2020380834,01/01/2018,03/31/2018,6523,JOSH,A,MOSKOWITZ,0.00,0.00,4507.00,0.00,0.00,4507.00,764012316,CAR2GO N.A. LLC,04/12/2018
1374298522,07/01/2014,09/30/2014,5127,PAT,,DOERR,200.00,0.00,56.00,0.00,0.00,456.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,10/22/2014
2710467083,01/01/2013,03/31/2013,4120,LESLEY,D,MAGNABOSCO,0.00,0.00,0.00,0.00,0.00,75.00,351283011,"BEYOND THE IVY, INC",07/03/2013
422972932,10/01/2017,12/31/2017,18281,AMY,,DE VALLET,0.00,0.00,100.00,0.00,0.00,450.00,386666604,TRIBUNE MEDIA COMPANY,01/22/2018
560691316,04/01/2014,06/30/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,50.00,0.00,0.00,100.00,1666535431,"OPTIMA CENTER CHICAGO II, LLC",11/17/2014
3214939454,07/01/2015,09/30/2015,12321,JENELLE,A,ALEXANDER,0.00,0.00,238.94,0.00,0.00,238.94,3887223133,UBER TECHNOLOGIES,10/19/2015
940331125,04/01/2015,06/30/2015,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,144.96,3087082905,APOSTOLIC FAITH CHURCH,07/01/2015
3765585876,07/01/2012,09/30/2012,3972,ANNA,,KIMSEY,0.00,0.00,89.95,0.00,0.00,89.95,922028707,"ROSETTA STONE, INC",11/08/2012
774335174,04/01/2014,06/30/2014,7401,KERISSA,,MARKIEWICZ,0.00,0.00,0.00,0.00,0.00,25.00,1541536695,THE CHILDRENS PLACE ASSOCIATION,07/15/2014
3395817805,01/01/2016,03/31/2016,5127,PAT,,DOERR,0.00,0.00,0.00,100.00,0.00,250.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,04/19/2016
1180585947,10/01/2013,12/31/2013,8861,JAMES,,LODGE,0.00,0.00,800.00,0.00,0.00,800.00,2868905744,DIGITAL SANDBOX,01/10/2014
3864055778,01/01/2016,03/31/2016,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/19/2016
91562010,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,22.00,2653321303,NEW URBAN PROPERTY DEVELOPMENT LLC,07/31/2014
157353654,07/01/2017,09/30/2017,19184,BRIDGET,,SHEEHAN,0.00,0.00,26.00,0.00,0.00,26.00,4135737649,"MOBILITIE, LLC",10/19/2017
1242873016,04/01/2017,06/30/2017,17541,JEANNETTE,,RODRIGUEZ,486.00,0.00,813.03,0.00,0.00,1299.03,1311994717,"NIKE, INC",06/30/2017
542609570,01/01/2015,03/31/2015,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3253.75,2979596458,CHICAGO PUBLIC SCHOOLS,04/20/2015
2052342279,10/01/2016,12/31/2016,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,293.45,2979596458,CHICAGO PUBLIC SCHOOLS,01/19/2017
2281846221,04/01/2019,06/30/2019,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,113.10,128615183,NPL CONSTRUCTION CO.,12/12/2019
3470657673,01/01/2014,03/31/2014,9241,IRA,,SMELKINSON,0.00,0.00,92.55,0.00,0.00,92.55,2044198427,MORGAN STANLEY & CO. LLC,04/20/2014
580579233,07/01/2013,09/30/2013,4187,JAMES,,HENN,0.00,0.00,316.45,0.00,0.00,316.45,1309831684,"BARCLAYS CAPITAL, INC.",10/16/2013
2096262251,01/01/2012,06/30/2012,3752,MITCHELL,A,CARRELL,0.00,0.00,50.00,0.00,0.00,200.00,8694040,"SF CH I, LLC",09/04/2012
3393660197,04/01/2013,06/30/2013,4189,SCOTT,A,REMILLARD,0.00,0.00,3326.00,0.00,0.00,3326.00,3323343754,SAAB SENSIS CORPORATION,07/16/2013
956357993,01/01/2018,03/31/2018,12261,BRIAN,,WYNNE,0.00,0.00,383.29,0.00,0.00,383.29,2044198427,MORGAN STANLEY & CO. LLC,04/18/2018
2710467083,01/01/2013,03/31/2013,3736,CLINTON,P,HANSEN,0.00,0.00,0.00,0.00,0.00,75.00,2449226134,BERGHOFF CATERING & RESTAURANT GROUP,07/03/2013
3188598517,10/01/2019,12/31/2019,4082,THOMAS,E,LIVINGSTON,0.00,0.00,300.00,0.00,0.00,300.00,3994750450,CSX CORPORATION,01/21/2020
4225487527,01/01/2012,06/30/2012,3836,JOHN,A,DOERRER,0.00,100.00,0.00,0.00,100.00,100.00,1488603636,DYNASTY GROUP,11/14/2012
3163919219,07/01/2013,09/30/2013,3827,MARGARET,M,TINUCCI,0.00,100.00,0.00,0.00,100.00,100.00,3086964569,INTERFAITH HOUSING DEVELOPMENT CORPORATION,10/08/2013
351230104,10/01/2013,12/31/2013,4003,SCOTT,E,SAEF,0.00,0.00,0.00,0.00,0.00,5.25,2781966865,YMCA OF METROPOLITAN CHICAGO,01/21/2014
2472444306,04/01/2018,06/30/2018,6082,ELIZABETH,,KREGOR,575.09,0.00,13.00,0.00,0.00,588.09,3938899747,INSTITUTE FOR JUSTICE,07/18/2018
1057522998,07/01/2017,09/30/2017,17541,JEANNETTE,,RODRIGUEZ,0.00,0.00,1368.70,0.00,0.00,1368.70,1311994717,"NIKE, INC",10/17/2017
1290291969,10/01/2019,12/31/2019,10821,JAMES,R,WATSON,0.00,0.00,200.00,0.00,0.00,2700.00,2781429364,AMERICAN PETROLEUM INSTITUTE,01/03/2020
537053301,01/01/2013,03/31/2013,3951,PAUL,A,KOLPAK,0.00,75.00,0.00,0.00,75.00,75.00,3454791488,"SKIBA, JOSEPH (KASPER DEVELOPMENT LTD)",01/28/2014
3892070255,04/01/2018,06/30/2018,3752,MITCHELL,A,CARREL,0.00,0.00,60.00,0.00,0.00,60.00,3174131092,CAREERBUILDER LLC,12/04/2018
2414080024,07/01/2014,09/30/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,50.00,0.00,0.00,100.00,1666535431,"OPTIMA CENTER CHICAGO II, LLC",11/17/2014
3113531338,01/01/2014,03/31/2014,10081,GERALD,P,CALLAGHAN,0.00,0.00,15.00,0.00,0.00,15.00,577355749,BRIDGE DEVELOPMENT PARTNERS LLC,04/22/2014
1769209201,07/01/2017,09/30/2017,16801,YUHONG,A,ZHANG,0.00,0.00,2770.00,0.00,0.00,2770.00,2148425495,AMERICAN AIRLINES,10/16/2017
1998072193,04/01/2016,06/30/2016,5361,JAY,,BEASLEY,0.00,0.00,592.50,0.00,0.00,592.50,1656644392,"EXELON GENERATION COMPANY, LLC",07/19/2016
1325331050,04/01/2015,06/30/2015,4228,NEAL,H,ATTERMANN,0.00,625.28,0.00,0.00,625.28,625.28,709492975,CITIGROUP GLOBAL MARKETS INC.,07/16/2015
810408002,10/01/2018,12/31/2018,12261,BRIAN,,WYNNE,0.00,0.00,291.41,0.00,0.00,291.41,2044198427,MORGAN STANLEY & CO. LLC,01/18/2019
2988677949,07/01/2012,09/30/2012,4095,WAYNE,,MAGDZIARZ,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,11/09/2012
1560642149,01/01/2015,03/31/2015,5361,JAY,,BEASLEY,0.00,0.00,2556.33,60.58,0.00,2616.91,2937688769,CONSTELLATION ENERGY GROUP,04/17/2015
1537017180,07/01/2017,09/30/2017,15701,DRUE,,DUNCAN,0.00,0.00,650.00,0.00,0.00,650.00,2713164560,PFIZER INC.,10/16/2017
1346681410,07/01/2015,09/30/2015,6082,ELIZABETH,,KREGOR,0.00,114.36,130.83,0.00,114.36,245.19,2490530338,INSTITUTE FOR JUSTICE,10/20/2015
3018983420,01/01/2012,06/30/2012,4120,LESLEY,,MAGNABOSCO,0.00,0.00,0.00,0.00,0.00,75.00,4218300569,"MB FINANCIAL BANK, N.A.",08/14/2012
1953766335,10/01/2012,12/31/2012,3949,KANA,,WIBBENMEYER,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,02/08/2013
2530748107,10/01/2019,12/31/2019,24164,YA-TING,,LIU,0.00,0.00,1780.00,0.00,0.00,1780.00,1728082678,"VIA TRANSPORTATION, INC.",01/09/2020
3630039156,07/01/2018,09/30/2018,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,89.28,0.00,0.00,364.48,692762158,"CANTINA CHICAGO, LLC",11/30/2018
2659900013,07/01/2018,09/30/2018,12901,HOLLY,,COOPER,0.00,0.00,222.19,0.00,0.00,222.19,413645007,CONDUENT INCORPORATED,10/22/2018
3833557490,04/01/2019,06/30/2019,19185,ERIN,,WAITZ,0.00,0.00,0.00,0.00,0.00,4.00,4135737649,"MOBILITIE, LLC",07/02/2019
153666853,10/01/2015,12/31/2015,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,3747438516,WALGREEN CO.,01/08/2016
3081341308,04/01/2018,06/30/2018,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,3.15,1414890232,DAN MARK,10/10/2018
1778372018,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,450.00,3138225072,FULTON RACINE PROPERTY LLC,07/28/2015
1813333991,07/01/2013,09/30/2013,3836,JOHN,A,DOERRER,0.00,20.00,0.00,0.00,20.00,20.00,3510649125,DISTILLED SPIRITS COUNCIL OF UNITED STATES,10/03/2013
1320454818,10/01/2016,12/31/2016,13801,JOHN,,BLANCHARD,0.00,0.00,129.30,0.00,0.00,129.30,2065921899,GENERAL MOTORS LLC,01/16/2017
2369629358,10/01/2015,12/31/2015,5481,ANITA,B,MAURO,0.00,0.00,0.00,0.00,0.00,75.00,684107759,BYLINE BANK,01/19/2016
1432377815,01/01/2014,03/31/2014,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,627.40,3506719514,SWEDISH COVENANT HOSPITAL,07/22/2014
2349382793,10/01/2016,12/31/2016,8961,GLEN,,GRIMM,0.00,0.00,0.00,0.00,0.00,95.00,1656644392,"EXELON GENERATION COMPANY, LLC",01/10/2017
3028573462,01/01/2016,03/31/2016,13761,MICHAEL,,AXELROD,0.00,0.00,58.00,0.00,0.00,58.00,1681764518,GLOBETROTTERS ENGINEERING CORP.,12/09/2016
3970950586,01/01/2014,03/31/2014,4035,RICHARD,E,KOLMAN,0.00,0.00,470.00,0.00,0.00,470.00,2810535695,"US BANCORP INVESTMENTS, INC",04/14/2014
196671874,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,75.00,904011681,CHIOROS PROPERTIES,12/10/2015
821963813,01/01/2019,03/31/2019,11701,MICHAEL,,SYNOWIECKI,0.00,75.00,39.50,0.00,75.00,114.50,128615183,NPL CONSTRUCTION CO.,12/12/2019
1446115345,04/01/2016,06/30/2016,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1281.80,2979596458,CHICAGO PUBLIC SCHOOLS,10/20/2016
4143014771,04/01/2019,06/30/2019,3896,MARTHA,,LINSLEY,0.00,0.00,29.65,0.00,0.00,29.65,348264974,MORGAN STANLEY  & CO. LLC,07/19/2019
2995481426,07/01/2017,09/30/2017,19481,BRUCE,,MILLIGAN,0.00,0.00,301.10,0.00,0.00,321.75,872878599,"AUTODESK, INC.",10/20/2017
3030574015,01/01/2019,03/31/2019,10921,WILLIAM,,O'DONAGHUE,0.00,228.53,0.00,0.00,228.53,228.53,133845975,DANIEL IVANKOVICH,10/25/2019
1965062977,01/01/2017,03/31/2017,13761,MICHAEL,,AXELROD,0.00,0.00,400.00,0.00,0.00,400.00,1310630957,HOK,08/11/2017
831925904,04/01/2015,06/30/2015,11081,PERRI,A.,HITE,0.00,0.00,37.98,0.00,0.00,37.98,1065696572,TARGET CORPORATION,07/01/2015
1400995896,07/01/2014,09/30/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,25.00,1944394366,"NM PROJECT COMPANY, LLC",11/17/2014
3189258845,10/01/2013,12/31/2013,4247,JOHN,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,300.00,3231735171,COMCAST,01/22/2014
49895024,01/01/2012,06/30/2012,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3287.00,2979596458,CHICAGO PUBLIC SCHOOLS,09/05/2012
1646867851,07/01/2015,09/30/2015,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,238.22,2417311969,MCDONALD'S CORPORATION,01/05/2016
381675188,10/01/2019,12/31/2019,5127,PAT,,DOERR,150.00,200.00,155.00,75.00,200.00,622.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,01/20/2020
1249910519,10/01/2012,12/31/2012,3836,JOHN,A,DOERRER,0.00,144.00,0.00,0.00,144.00,144.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,01/08/2013
1878469459,10/01/2014,12/31/2014,4082,THOMAS,E,LIVINGSTON,0.00,0.00,4000.00,10000.00,0.00,14000.00,3994750450,CSX CORPORATION,01/29/2015
710902506,01/01/2014,03/31/2014,3793,JOHN,,THEISEN,0.00,0.00,0.00,0.00,0.00,225.00,1124614742,"NEW MOMS, INC",03/10/2014
3395064434,10/01/2018,12/31/2018,9081,G. A.,,FINCH,0.00,75.00,0.00,0.00,75.00,75.00,1842817393,VICTORIA LEGAL + CORPORATE SERVICES,01/02/2019
3085645897,07/01/2018,09/30/2018,10821,JAMES,R,WATSON,0.00,0.00,500.00,0.00,0.00,1250.00,2781429364,AMERICAN PETROLEUM INSTITUTE,10/03/2018
255759156,01/01/2016,03/31/2016,3836,JOHN,A,DOERRER,0.00,37.00,0.00,0.00,37.00,37.00,2273991703,SHORELINE SIGHTSEEING,04/01/2016
83755607,07/01/2014,09/30/2014,4082,THOMAS,E,LIVINGSTON,14500.00,0.00,0.00,0.00,0.00,14500.00,3994750450,CSX CORPORATION,01/29/2015
3366867705,01/01/2018,03/31/2018,16002,RICHARD,,VELAZQUEZ,0.00,0.00,0.00,0.00,0.00,188.95,1931507196,CESAR A. GONZALEZ,11/30/2018
2444835268,04/01/2019,06/30/2019,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,0.00,0.00,0.00,75.00,3023671014,"SPARE TIME, INC.",10/25/2019
2482375250,04/01/2013,06/30/2013,4371,JESSICA,M,SCHRAMM,0.00,0.00,0.00,0.00,0.00,41.20,3165568678,ENVIRONS DEVELOPMENT,10/24/2013
3055848333,10/01/2017,12/31/2017,14042,TRACEY,,HESTER,0.00,0.00,340.00,0.00,0.00,340.00,2375936630,TARGET CORPORATION,01/17/2018
2045283064,10/01/2013,12/31/2013,4067,JOHN,A,FRITCHEY,0.00,309.15,0.00,0.00,309.15,309.15,2323331200,PHILLIP CIACCIO,01/19/2014
2047530913,04/01/2018,06/30/2018,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,0.00,0.00,0.00,75.00,972176129,"PILOT PROJECT BREWING, LLC",11/30/2018
667283018,10/01/2012,12/31/2012,3793,JOHN,,THEISEN,0.00,0.00,0.00,0.00,0.00,225.00,1124614742,"NEW MOMS, INC",01/13/2013
