GIFT_ID,PERIOD_START,PERIOD_END,GIFT,RECIPIENT_FIRST_NAME,RECIPIENT_LAST_NAME,RECIPIENT_TITLE,VALUE,DEPARTMENT,LOBBYIST_ID,LOBBYIST_FIRSTNAME,LOBBYIST_LASTNAME,CREATED_DATE
1055445822,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MARTY,QUINN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
858398349,07/01/2020,09/30/2020,NONE,N/A,NONE,N/A,0.00,MAYORS OFFICE,24825,BOB,ENKEMA,10/20/2020
2511121052,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MARIA,HADDEN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2604390011,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MICHELLE,SMITH,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,10/02/2020
2360402740,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,ANDREW,NAPOLITANO,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1675611433,04/01/2020,06/30/2020,NA,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,07/08/2020
390349137,07/01/2020,09/30/2020,N/A,JEAN,CHIDLEY,MS,0.00,MAYORS OFFICE,5862,JEAN,CHIDLEY,10/13/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15841,LISA-SHERI,TORRENCE,03/30/2020
2999626150,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MICHELLE,HARRIS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2709224084,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,DEBRA,SILVERSTEIN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1870766216,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,CARLOS,RAMIREZ-ROSA,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2854938846,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,JASON,ERVIN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2681490137,07/01/2020,09/30/2020,NONE,DAN,CASEY,"DEPUTY DIRECTOR PSIT, OEMC",0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,09/30/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,4089,JAMES,RICE,06/29/2020
3283403641,07/01/2020,09/30/2020,NONE,NONE,NO ONE,NA,0.00,PLANNING AND DEVELOPMENT,4125,KAREEM,MUSAWWIR,10/09/2020
3211337161,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,GEORGE,CARDENAS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1214162203,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,BYRON,SIGCHO LOPEZ,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
4194471248,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,RAYMOND,LOPEZ,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2357273089,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MATTHEW,MARTIN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15682,TIMOTHY,BARBERA,03/30/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,WATER MANAGEMENT,24501,TONY,DEITCH,10/09/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,4089,JAMES,RICE,03/30/2020
1094788565,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,THOMAS,TUNNEY,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2585014260,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,EMMA,MITTS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2166327190,04/01/2020,06/30/2020,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,07/10/2020
1372916770,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,LESLIE,HAIRSTON,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1181203787,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,HOWARD,BROOKINS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
4281423839,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,SAMANTHA,NUGENT,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
605528825,01/01/2020,03/31/2020,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,04/14/2020
4079519236,04/01/2020,06/30/2020,NONE,NONE,NONE,NO ONE,0.00,PLANNING AND DEVELOPMENT,4125,KAREEM,MUSAWWIR,06/30/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15841,LISA-SHERI,TORRENCE,09/30/2020
1886856506,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,ANTHONY,BEALE,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1563577321,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,JAMES,CAPPLEMAN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
4211822601,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,CARRIE,AUSTIN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,23523,CURTIS,HARRIS,03/30/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,04/02/2020
2974395205,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,JEANETTE,TAYLOR,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
294071476,04/01/2020,06/30/2020,0,JIM,TUMPANE,SALES,0.00,FIRE DEPARTMENT,20462,JIM,TUMPANE,06/29/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,4089,JAMES,RICE,09/30/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,07/08/2020
3698968625,07/01/2020,09/30/2020,0,BRYON,SIGCHO-LOPEZ,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,24700,PAUL,LUU,10/28/2020
2449409060,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MATT,O'SHEA,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2111930692,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,HARRY,OSTERMAN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15682,TIMOTHY,BARBERA,06/29/2020
3411905530,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,WALTER,BURNETT,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1379911029,07/01/2020,09/30/2020,N/A,DENNIS,PEDRELLI,CEO,0.00,FINANCE,16041,DENNIS,PEDRELLI,10/13/2020
3305418449,01/01/2020,03/31/2020,N/A,BRANDON,MCGHEE,MR.,0.00,ZONING BOARD OF APPEALS,24621,BRANDON,MCGHEE,05/26/2020
220971914,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,ROSANNA,RODRIGUEZ SANCHEZ,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2866494970,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,JAMES,GARDINER,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3254211868,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,BRENDAN,REILLY,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1306487640,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,SCOTT,WAGUESPACK,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1014768491,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,DAVID,MOORE,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1376106636,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,SILVANA,TABARAS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3121978279,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,SOPHIA,KING,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1966351260,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,DERRICK,CURTIS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15683,KEVIN,SCHUYLER,06/29/2020
2475979765,01/01/2020,03/31/2020,0,BRYON,SIGCHO-LOPEZ,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,24700,PAUL,LUU,06/11/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,WATER MANAGEMENT,24501,TONY,DEITCH,03/30/2020
2781013709,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,RODERICK,SAWYER,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2945226007,01/01/2020,03/31/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15683,KEVIN,SCHUYLER,03/30/2020
1205945201,01/01/2020,03/31/2020,NONE,DAN,CASEY,"DEPUTY DIRECTOR PSIT, OEMC",0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,03/30/2020
640490178,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,EDWARD,BURKE,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15841,LISA-SHERI,TORRENCE,06/29/2020
1722666368,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,PAT,DOWELL,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1722507862,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,PATRICK,THOMPSON,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2794130149,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,CHRISTOPHER,TALIAFERRO,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3539252,04/01/2020,06/30/2020,NONE,DAN,CASEY,"DEPUTY DIRECTOR PSIT, OEMC",0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,06/29/2020
1994110201,04/01/2020,06/30/2020,0.00,JAMES,WEISS,OWNER,0.00,CITY COUNCIL / ALDERMEN,22642,PAUL,MORRIS,06/01/2020
729696181,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,GILBERT,VILLEGAS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3906534857,07/01/2020,09/30/2020,0,0,0,0,0.00,COMMITTEES OF THE CITY COUNCIL,3734,MARILYN,KATZ,10/09/2020
2865381549,01/01/2020,03/31/2020,NO,JEAN,XOUBI,SR. VICE PRESIDENT,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,24906,JEAN,XOUBI,07/16/2020
2798244348,04/01/2020,06/30/2020,NO,JEAN,XOUBI,SR. VICE PRESIDENT,0.00,FAMILY AND SUPPORT SERVICES,24906,JEAN,XOUBI,07/16/2020
1401767272,07/01/2020,09/30/2020,N/A,MICHAEL,MIAZGA,COO,0.00,TRANSPORTATION,24739,MICHAEL,MIAZGA,10/13/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15682,TIMOTHY,BARBERA,09/30/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,23523,CURTIS,HARRIS,06/29/2020
1592728764,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,FELIX,CARDONA,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3369599172,07/01/2020,09/30/2020,0,RICHARD,INGRAM,LEGAL,0.00,LAW DEPARTMENT,4084,RICHARD,INGRAM,10/13/2020
745324748,01/01/2020,03/31/2020,FOOD/BEVERAGE,GILBERT,VILLEGAS,ALDERMAN,16.00,CITY COUNCIL / ALDERMEN,17901,MATTHEW,SUMMY,04/07/2020
1682456983,01/01/2020,03/31/2020,0.00,JAMES,WEISS,OWNER,0.00,CITY COUNCIL / ALDERMEN,22642,PAUL,MORRIS,06/01/2020
2819980714,04/01/2020,06/30/2020,N/A,NONE,NONE,N/A,0.00,MAYORS OFFICE,24822,GUY,MEDAGLIA,07/22/2020
4205425881,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,DANIEL,LA SPATA,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
1833404258,10/01/2020,12/31/2020,0,0,0,0,0.00,BOARD OF ETHICS,3734,MARILYN,KATZ,11/16/2020
1208289224,01/01/2021,03/31/2021,0,DAN,CASEY,"DEPUTY DIRECTOR PSIT, OEMC",0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,03/23/2021
1785892942,01/01/2021,03/31/2021,BOOK,EDWARD,BURKE,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,3836,JOHN,DOERRER,04/06/2021
2756795325,01/01/2021,03/31/2021,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,04/11/2021
296294339,01/01/2021,03/31/2021,0,BRYON,SIGCHO-LOPEZ,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,24700,PAUL,LUU,04/15/2021
1733335,01/01/2021,03/31/2021,NOTHING,ONE,NO,NOBODY,0.00,PLANNING AND DEVELOPMENT,4125,KAREEM,MUSAWWIR,04/15/2021
3353363325,01/01/2021,03/31/2021,NONE,N/A,NONE,N/A,0.00,MAYORS OFFICE,24825,BOB,ENKEMA,04/26/2021
925348009,01/01/2021,03/31/2021,0,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,04/26/2021
