Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2021,9481,21003,46846,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"ONE SUPERIOR PLACE FEE, LLC"
2020,19001,25018,48320,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,AUTO RENEW GROUP LLC C/O MARC NUSSBAUM
2021,9743,13967,48312,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MOTOROLA SOLUTIONS, INC."
2020,19001,25018,48319,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,GRASSLANDS 1801 LLC
2021,19002,25018,48329,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,RYAN LANDAU
2021,4011,21003,45853,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),"UPTOWN HM INVESTMENTS, LLC"
2021,9481,21003,48134,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),LENDLEASE
2021,11493,13967,47782,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2021,9481,21003,45784,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),SANGAMONROE LLC
2021,9481,21003,13471,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),CRM PROPERTIES
2021,9481,21003,41812,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),ONNI GROUP
2021,3744,21361,18146,,TIMOTHY,J,DART,,NICOLAY & DART LLC,"CHICAGO CUBS BASEBALL CLUB, LLC"
2021,11493,13967,31101,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MILLENNIUM PARK GARAGES, LLC"
2021,9481,21003,41324,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),1505 MILWAUKEE LLC
2021,9481,21003,18361,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"CLAYCO, INC."
2021,9481,21003,47229,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),SHOREWOOD DEVELOPMENT GROUP LLC
2021,9481,21003,41270,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),EQUITY GROUP INVESTMENTS
2021,4010,21003,48326,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),LFI REAL ESTATE
2021,4011,21003,12075,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),UNIVERSITY OF CHICAGO
2021,16542,25019,48307,MR.,ANTHONY,B,BRUNO,,DEVELOPMENT SERVICES CORP,"HRC BROTHERS TOWING AND TRUCK REPAIR,  INC."
2021,9481,21003,24608,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),MADISON CAPITAL
2021,11493,13967,47587,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",ENVIRONMENTAL LAW AND POLICY CENTER
2021,18181,25130,13163,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,"APPLE, INC"
2021,4160,10183,20666,,EDWARD,J,KUS,ESQ,TAFT STETTINIUS & HOLLISTER LLP,"LINCOLN PARK PRESCHOOL, INC."
2021,24865,25157,47800,,WILLIAM,,BURNS,,SKINNY LABS INC. DBA SPIN,SKINNY LABS INC. DBA SPIN
2021,9481,21003,41323,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"FOCUS DEVELOPMENT, INC."
2021,4160,10183,36701,,EDWARD,J,KUS,ESQ,TAFT STETTINIUS & HOLLISTER LLP,S. H. BELL COMPANY
2021,4298,21002,23801,,JOHN,J,LAWLOR,,DENTONS US LLP,CARL SANDBURG VILLAGE CONDOMINIUM ASSOCIATION #7 A/K/A JAMES KILMER CONDO ASSOCIATION
2021,16542,25019,47555,MR.,ANTHONY,B,BRUNO,,DEVELOPMENT SERVICES CORP,FC LIGHTING
2021,11493,13967,46822,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",CRESCO LABS LLC
2021,9481,21003,41820,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),MARK GOODMAN
2021,11493,13967,34241,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","CONDUENT, INC. AND ITS AFFILIATES"
2021,9481,21003,45783,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"TWELVE WEST MAPLE, LLC"
2021,4010,21003,48328,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),1201 W. FULTON PARTNERS LLC
2021,9481,21003,21159,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),JDL DEVELOPMENT CORP
2021,4010,21003,48327,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),MOCERI ROSZAK
2021,4201,4652,16220,,MICHAEL,J,MINI,,CHICAGOLAND APARTMENT ASSOCIATION,CHICAGOLAND APARTMENT ASSOCIATION
2021,9481,21003,48181,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),SULO DEVELOPMENT
2021,9743,13967,17926,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","EXTENET SYSTEMS, INC"
2021,9481,21003,48327,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),MOCERI ROSZAK
2021,3744,21361,41524,,TIMOTHY,J,DART,,NICOLAY & DART LLC,JACOBS
2021,4298,21002,16851,,JOHN,J,LAWLOR,,DENTONS US LLP,THE PEOPLES GAS LIGHT AND COKE COMPANY
2021,25144,25512,48332,,MARK,,SWARTZ,,LAWYERS' COMMITTEE FOR BETTER HOUSING,LAWYERS' COMMITTEE FOR BETTER HOUSING
2020,19001,25018,48321,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,DITA LLC C/O BIANCA TIMBOTA-BELIA
2021,11493,13967,17926,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","EXTENET SYSTEMS, INC"
2021,9481,21003,19601,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"TARIS REAL ESTATE, LLC"
2021,18181,25130,41316,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,WIRTZ CORPORATION
2021,9481,21003,47230,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),NORTH PARK VENTURES
2021,4011,21003,21162,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),"NAVY PIER, INC."
2021,18181,25130,47044,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,"RJB PROPERTIES, INC."
2021,3744,21361,34663,,TIMOTHY,J,DART,,NICOLAY & DART LLC,"AMERICAN INTERNATIONAL GROUP, INC (AIG)"
2021,4348,11781,47954,,WILLIAM,J,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,KISHA INC.
2021,3744,21361,11592,,TIMOTHY,J,DART,,NICOLAY & DART LLC,AON CORPORATION
2021,9481,21003,47045,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),R2 COMPANIES
2021,9621,20301,48331,,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","COUNTRY AND WESTERN, LLC"
2021,9481,21003,42663,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),BERNARD ZELL SCHOOL
2021,18181,25130,45661,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,TALMAN CONSULTING
2021,9481,21003,45710,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"ALLOY PROPERTY COMPANY, LLC"
2021,5721,23401,48318,MR.,GENE,C,SCHULTER,,EUGENE SCHULTER,SERVICENOW
2021,23903,5181,23222,,CARLOS,,PINEIRO,,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC"
2021,9481,21003,41819,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),THE JAFFE COMPANIES
2021,4011,21003,28042,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),601 W COMPANIES
2021,3925,25018,48308,MR.,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,BARTLOMIEJ PRZYJEMSKI
2021,9481,21003,34926,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),BRIDGFORD FOODS
2021,4011,21003,24474,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),MCCAFFERY INTERESTS
2021,9481,21003,39981,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),HUBBARD STREET GROUP
2021,3744,21361,30562,,TIMOTHY,J,DART,,NICOLAY & DART LLC,"EXPEDIA, INC."
2021,9481,21003,46664,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),NAHLA CAPITAL
2021,4384,23683,47420,,MATTHEW,B,RICE,,"BRYCER, LLC","BRYCER, LLC"
2021,24778,24370,46956,,COLLEEN,,SMITH,,ILLINOIS ENVIRONMENTAL COUNCIL,ILLINOIS ENVIRONMENTAL COUNCIL
2021,4011,21003,28687,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),BLACKSTONE REAL ESTATE ADVISORS
2021,9481,21003,28610,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),TUCKER DEVELOPMENT
2021,4160,10183,48192,,EDWARD,J,KUS,ESQ,TAFT STETTINIUS & HOLLISTER LLP,VERMILLION DEVELOPMENT
2021,9743,13967,31101,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MILLENNIUM PARK GARAGES, LLC"
2021,25004,12261,24941,,GABBY,,ROSAS,,"THE GORDIAN GROUP, INC.","THE GORDIAN GROUP, INC."
2021,3962,21821,47259,MR.,CHRIS,A,LEACH,,AKERMAN LLP,HILCO REDEVELOPMENT PARTNERS
2021,11493,13967,48312,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MOTOROLA SOLUTIONS, INC."
2021,9481,21003,48179,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),BOND COMPANIES
2021,11493,13967,21925,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","BLUEBIRD NETWORK, LLC"
2021,24871,17222,42885,MRS.,EMILY,A,FIORE,,AKERMAN LLP,"H-BASE PROPERTY, LLC"
2021,9621,20301,44282,,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","808 NORTH WELLS STREET DEVCO, LLC"
2021,24672,24892,47329,MR.,JAY,,YOUNG,,COMMON CAUSE ILLINOIS,COMMON CAUSE ILLINOIS
2021,9481,21003,16344,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),STERLING BAY COMPANIES
2021,9481,21003,41322,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),FAR POINT
2021,9481,21003,37544,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),SMART GOLF FITNESS
2021,19621,23204,45323,,JOHN,,HARTMAN,,SDI PRESENCE LLC,SDI PRESENCE LLC
2021,9481,21003,24659,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),CEDAR STREET CAPITAL PARTNERS LLC
2021,9481,21003,37541,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),MARQUETTE PROPERTY INVESTMENTS
2021,9481,21003,24560,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),RELATED MIDWEST
2021,4011,21003,26181,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),CRESCENT HEIGHTS
2021,4298,21002,16945,,JOHN,J,LAWLOR,,DENTONS US LLP,LOYOLA UNIVERSITY OF CHICAGO
2020,20201,24345,48310,MR.,PATRICK,,WARTAN,,"TAFT, STETTINIUS & HOLLISTER LLP","CRAFTY, LLC"
2021,18181,25130,16141,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,ILLINOIS HOTEL AND LODGING ASSOCIATION
2021,18181,25130,47723,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,"CWAZ, LLC"
2021,3744,21361,11598,,TIMOTHY,J,DART,,NICOLAY & DART LLC,INTERPARK INCORPORATED
2021,9743,13967,48313,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES"
2021,9481,21003,29005,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),BLUE STAR PROPERTIES
2021,24884,25211,47879,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",NEIGHBORHOOD BUILDING OWNERS ALLIANCE
2021,21802,25015,47648,MR.,MICHIO,,MURAKISHI,,"HOUSEAL LAVIGNE ASSOCIATES, LLC",NORWEGIAN AMERICAN HOSPITAL
2021,3912,25513,12112,MR.,TERRY,M,GABINSKI,,TERRY GABINSKI,ANHEUSER BUSCH COMPANIES
2021,19861,21085,48123,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC","EGRET ENTERPRISES, INC."
2021,19861,21085,47737,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",2207 W 18TH LLC
2021,23061,25003,47528,MS.,VICTORIA,E.,ROCK,,VICTORIA ROCK,VERITEXT
2021,3912,25513,21644,MR.,TERRY,M,GABINSKI,,TERRY GABINSKI,G&A CONSTRUCTION
2021,25145,25512,48332,MR.,FRANK,,AVELLONE,,LAWYERS' COMMITTEE FOR BETTER HOUSING,LAWYERS' COMMITTEE FOR BETTER HOUSING
2021,19861,21085,48185,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",AARON COLLARD
2021,24884,25211,47881,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",KINDER MORGAN ENERGY PARTNERS
2021,19861,21085,47865,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",GREG JANES
2021,19861,21085,48000,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",KATMERKA RAMIC
2021,19861,21085,48122,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",ZSD MADCAR LLC
2021,11721,16666,47523,MS.,MARGARET,M,ANDERSON,,FOX SWIBEL LEVIN & CARROLL LLP,"MILLENNIUM PARKING CONCESSIONS, LLC, MILLENNIUM PARKING HOLDINGS, LLC, MILLENNIUM PARKING GARAGES, LLC"
2021,24884,25211,48117,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",CAFE DESCARTES
2021,24884,25211,48335,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",SAUL ZENKEVICIUS
2021,21721,22103,43222,,ANNE,M.,SKALLERUP,,TRANSUNION,TRANSUNION
2021,24884,25211,48334,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","CELADON HOLDINGS, LLC"
2021,19861,21085,47965,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",SHAMUS WRIGHT
2021,24884,25211,47882,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","ADVANTAGE GOVERNMENT STRATEGIES, LLC"
2021,24178,17501,35642,MR.,DILLON,,GOODSON,,LAKEVIEW CHAMBER OF COMMERCE,LAKEVIEW CHAMBER OF COMMERCE
2021,4246,10183,47100,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,MISERICORDIA
2021,20201,10183,48111,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"COMPTON, CAMERON & ELENA"
2021,4246,10183,20666,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"LINCOLN PARK PRESCHOOL, INC."
2021,20201,10183,47410,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"LEVEL HOSPITALITY, LLC"
2021,4246,10183,25601,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"CHICK-FIL-A, INC."
2021,4246,10183,43542,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"INTERPARK HOLDINGS, LLC"
2021,20201,10183,48113,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"DAHIR, JOSEPH AND ROBINSON, ALAN"
2021,20801,10183,42141,MR.,KARL,,CAMILLUCCI,,TAFT STETTINIUS & HOLLISTER LLP,CITY BEVERAGE - ILLINOIS L.L.C.
2021,4246,10183,25581,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,ZELLER REALTY CORP.
2021,4246,10183,45681,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,CHICAGO HOUSING AUTHORITY
2021,20201,10183,48309,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,MID-WEST INSTITUTIONAL FOOD DISTRIBUTORS
2021,20201,10183,38821,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"LAND AND SEA DEVELOPMENT, LLC"
2021,20201,10183,47416,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"VONLEHMAN, CHIP"
2021,4246,10183,46877,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,NORTH LAWNDALE EMPLOYMENT NETWORK
2021,20201,10183,42785,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,FRIDAK INC
2021,20201,10183,48310,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"CRAFTY, LLC"
2021,4246,10183,44630,,JOSEPH,P,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,BY THE HAND CLUB FOR KIDS
2021,20201,10183,48336,MR.,PATRICK,,WARTAN,,TAFT STETTINIUS & HOLLISTER LLP,"VICHAIKUL, JUN-JUN AND HATTORI, NAOMI"
2021,14921,24401,38601,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,STARBUCKS CORPORATION
2021,14121,10183,34732,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,"FLYING RETAIL, LLC"
2021,3847,10183,47696,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,EAST WATER PLACE HOMEOWNER'S ASSOCIATION
2021,23424,24993,35121,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",UNITED AIRLINES
2021,4107,25514,48338,MR.,JORGE,,PEREZ,,HISPANIC AMERICAN CONSTRICTION INDUSTRY ASSOCIATION,HISPANIC AMERICAN CONSTRICTION INDUSTRY ASSOCIATION
2020,4233,23665,41857,MR.,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC","OGDEN COMMONS JV, LLC"
2021,3847,10183,47695,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"DISTINCTIVE SCHOOLS, INC."
2021,23121,23241,45081,MS.,MAREN,,RONAN,,MAREN RONAN LTD.,AMERICAN WATER RESOURCES
2021,24830,25516,47716,MR.,BRIAN,A,BERNARDONI,,BRIAN BERNARDONI,GREATER ILLINOIS TITLE COMPANY
2021,14921,24401,43801,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,"SALESFORCE.COM, INC."
2020,3753,23665,48350,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","GRAUNKE, BRITTANY & JERRY"
2021,25148,25047,29941,,MANDY,,DRENDEL,,CORNERSTONE GOVERNMENT AFFAIRS,CARAHSOFT TECHNOLOGY CORP
2021,22001,25014,41811,MS.,ELIZABETH,D,SANTIS,,"ELIZABETH D. SANTIS, P.C.","RED SKY CAPITAL, LLC"
2021,9082,25040,34785,MR.,JOSEPH,E,PILEWSKI,,"PILEWSKI & ASSOCIATES, LLC",CHICAGO TEACHERS UNION
2021,14121,10183,34710,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,"NORTH AMERICAN CONCESSIONS, INC."
2021,23424,24993,11537,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",PACE
2021,25148,25047,48158,,MANDY,,DRENDEL,,CORNERSTONE GOVERNMENT AFFAIRS,RUBRIK
2021,14121,10183,19101,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,TROPICAL OPTICAL COMPANY
2021,3960,25067,20607,,MICHAEL,L,SHAKMAN,,MILLER SHAKMAN LEVINE & FELDMAN LLP,CHICAGO SOUTHWEST DEVELOPMENT CORPORATION
2021,4125,4879,47544,,KAREEM,,MUSAWWIR,,KAREEM MUSAWWIR,LEWIS W POWELL III
2021,21841,25047,48158,,WILL,,COUSINEAU,,CORNERSTONE GOVERNMENT AFFAIRS,RUBRIK
2021,23424,24993,44841,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",ACCEL ENTERTAINMENT
2021,4352,25075,47630,,JAMES,A,CONNOLLY,JR,MACQUEEN EQUIPMENT LLC,MACQUEEN EQUIPMENT LLC
2021,14185,23623,45803,MR.,MICHAEL,A,HAMILTON,,AMP CAPITAL INVESTORS (US) LIMITED,AMP CAPITAL INVESTORS (US) LIMITED
2021,14921,24401,47297,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,"ZILLOW GROUP, INC."
2021,21841,25047,28642,,WILL,,COUSINEAU,,CORNERSTONE GOVERNMENT AFFAIRS,ILLINOIS HOSPITAL ASSOCIATION
2021,23883,25515,48340,MS.,ASHLIE,,KUEHN,,"JUUL LABS, INC.","JUUL LABS, INC."
2021,4624,25047,45888,,WILLIAM,F,SMITH,,CORNERSTONE GOVERNMENT AFFAIRS,CENTURY LINK
2020,4233,23665,48349,MR.,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC","BARLOW, DANIEL AND ANNE"
2021,25147,25047,29941,,JULIA,,LARKIN,,CORNERSTONE GOVERNMENT AFFAIRS,CARAHSOFT TECHNOLOGY CORP
2021,14921,24401,36661,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,ASIAN HUMAN SERVICES
2021,14921,24401,28763,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,LYFT
2021,22741,25149,45883,MR.,DAVID,,CUSHING,,CROWN CASTLE,CROWN CASTLE
2021,14121,10183,34731,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,"FLYING FOOD CONCESSIONS, LLC"
2021,4125,4879,13771,,KAREEM,,MUSAWWIR,,KAREEM MUSAWWIR,IVERBRASS FUNDS LLC
2021,16341,15441,32622,MR.,CRAIG,,SCHORR,,ALLIANCEBERNSTEIN,ALLIANCEBERNSTEIN
2021,22001,25014,47547,MS.,ELIZABETH,D,SANTIS,,"ELIZABETH D. SANTIS, P.C.",FAIRLIE LLC
2021,23424,24993,47846,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",MAPLEBEAR INC. D/B/A INSTACART
2020,3911,23665,48346,MS.,CAROL,D,STUBBLEFIELD,,"NEAL & LEROY, LLC","RUSH-SELECT HOLDINGS, LLC"
2020,3753,23665,48344,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",TRINITY 95TH AND COTTAGE GROVE PLANNED DEVELOPMENT
2021,14121,10183,29462,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,"PHIL STEFANI SIGNATURE EVENTS, LLC"
2021,21841,25047,45888,,WILL,,COUSINEAU,,CORNERSTONE GOVERNMENT AFFAIRS,CENTURY LINK
2021,3847,10183,47995,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"BRESLOW, JEFFREY"
2021,14921,24401,11650,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,DIAGEO NA
2021,14921,24401,36641,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,HERTZ GLOBAL
2021,24765,25067,28787,,MARY EILEEN,,WELLS,,MILLER SHAKMAN LEVINE & FELDMAN LLP,SAINT ANTHONY HOSPITAL
2021,3847,10183,48215,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"CHI 8, LLC"
2021,14921,24401,47588,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,MCGUIREWOODS CONSULTING
2021,24769,25075,47630,,JEFF,,OSTERHUES,,MACQUEEN EQUIPMENT LLC,MACQUEEN EQUIPMENT LLC
2021,24830,25516,48341,MR.,BRIAN,A,BERNARDONI,,BRIAN BERNARDONI,ASSOCIATION FORUM
2021,24311,20581,41227,MR.,ALFONSO,,CORNISH,,TARGET CORPORATION,TARGET CORPORATION
2021,4125,4879,34802,,KAREEM,,MUSAWWIR,,KAREEM MUSAWWIR,ICON CAPITAL LLC
2021,3847,10183,46877,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,NORTH LAWNDALE EMPLOYMENT NETWORK
2021,22001,25014,44541,MS.,ELIZABETH,D,SANTIS,,"ELIZABETH D. SANTIS, P.C.",ZS DEV CORP.
2021,24765,25067,20607,,MARY EILEEN,,WELLS,,MILLER SHAKMAN LEVINE & FELDMAN LLP,CHICAGO SOUTHWEST DEVELOPMENT CORPORATION
2021,16801,24938,47399,MS.,YUHONG,A,ZHANG,,AMERICAN AIRLINES,AMERICAN AIRLINES
2021,4067,10321,24505,MR.,JOHN,A,FRITCHEY,,F4 CONSULTING LTD.,PILSEN WELLNESS CENTER
2021,4304,7552,48337,,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC",GLASCOTT ASSOCIATES
2021,3847,10183,48022,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,SWEDISH HOSPITAL
2021,14921,24401,41834,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,"AMAZON.COM, INC."
2021,14121,10183,27982,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,S. LEVY FOODS
2021,3847,10183,15165,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,NATIONAL SHOPPING PLAZAS INC
2021,22001,25014,47546,MS.,ELIZABETH,D,SANTIS,,"ELIZABETH D. SANTIS, P.C.",FRIEND HEALTH
2021,22001,25014,47548,MS.,ELIZABETH,D,SANTIS,,"ELIZABETH D. SANTIS, P.C.",LM CATERING LLC
2021,14921,24401,47001,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,HORIZON THERAPEUTICS
2021,4304,7552,18381,,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC","SMART HOTELS/ OLYMPIA CHICAGO, LLC"
