Year,EMPLOYER_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,PHONE,FAX,CREATED_DATE,ACTIVE
2020,226240139,"BELGRAVIA GROUP, LTD.",1101 W MONROE ST,SUITE 200,CHICAGO,IL,60607,UNITED STATES,312-751-2777,,05/08/2017,Y
2018,3785265782,MKM SERVICES,308 CIRCLE AVENUE,,FOREST PARK,IL,60130,UNITED STATES,708-366-1250,708-366-1250,,Y
2017,3811143581,"JCDECAUX CHICAGO, LLC","3 PARK AVENUE, 33RD FLOOR",,NY,NY,10016,UNITED STATES,646-834-1200,,04/22/2013,Y
2016,819338469,"RBC GLOBAL ASSET MANAGEMENT,INC",225 FRANKLIN ST SUITE 2700,,BOSTON,MA,02110,UNITED STATES,6172367314,,01/26/2016,Y
2020,612824363,"SALESFORCE.COM, INC.",C/O POLITICOM LAW LLP,"28 LIBERTY SHIP WAY, SUITE 2815",SAUSALITO,CA,94965,UNITED STATES,415-903-2800,415-610-7604,12/08/2016,Y
2019,1005005465,"APPLEGATE & THORNE-THOMSEN, PC",440 S. LASALLE STREET,SUITE 1900,CHICAGO,IL,60605,UNITED STATES,312-491-4400,312-491-4411,07/28/2016,Y
2018,4091273030,"INTERGOVERNMENTAL CONSULTING GROUP, INC",6808 W. ARCHER AVE,,CHICAGO,IL,60638,UNITED STATES,773-586-8181,773-586-8182,,Y
2012,2249414944,"KPMG, LLP",303 E. WACKER DR,,CHICAGO,IL,60601,UNITED STATES,312-665-1000,,,Y
2014,3822719397,SEIU ILLINOIS COUNCIL,111 E. WACKER DR. # 2500,,CHICAGO,IL,60601,UNITED STATES,312-233-8790,312-233-8837,,Y
2018,1070149987,"ASTELLAS PHARMA US, INC.","1001 G STREET, NW",SUITE 800/900E,WASHINGTON,DC,20001,UNITED STATES,202-741-1963,,03/24/2017,Y
2013,2547349401,"GLOBAL SOLUTIONS GROUP, LLC",1024 N. CROSBY ST.,,CHICAGO,IL,60610,UNITED STATES,312-404-9797,,,Y
2012,3237989175,"SCOFES & ASSOCIATES CONCULTING, INC",535 N. CAPITOL AVE,,LANSING,MI,48933,UNITED STATES,517-485-5536,517-485-255,,Y
2013,2005696463,FIRST SOUTHWEST COMPANY,325 N ST. PAUL ST.,STE. 800,DALLAS,TX,75201,UNITED STATES,617-619-4403,,11/07/2013,Y
2012,3320773424,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,312-641-6060,312-861-1672,,Y
2012,1211864335,JOHN MCGUIRE,1231 MAPLE AVENUE,,EVANSTON,IL,60202,UNITED STATES,312-952-5722,847-328-0402,,Y
2011,3837773813,US BANCORP,214 N. TRYON ST.,,CHARLOTTE,NC,28202,UNITED STATES,704-335-4643,,,Y
2011,3320773424,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,312-641-6060,312-861-1672,,N
2012,1751814581,XEROX CORPORATION,"1800 M STREET, NW","NORTH TOWER, SUITE 700",WASHINGTON,DC,20036,UNITED STATES,2027761005,202378,08/10/2012,Y
2011,3822079768,"ALL-CIRCO, INC.","111 W. WASHINGTON ST., SUITE 1920",,CHICAGO,IL,60602,UNITED STATES,312-750-9262,312-750-9273,,Y
2019,2848310444,ILLINOIS HOTEL AND LODGING ASSOCIATION,27 E. MONROE ST.,SUITE 1200,CHICAGO,IL,60603,UNITED STATES,3123463135,,10/10/2018,Y
2013,3963824190,EDWARDS WILDMAN PALMER LLP,"225 W. WACKER, STE 2800",,CHICAGO,IL,60606,UNITED STATES,312-201-2000,312-201-2555,,Y
2013,1791314956,"CA, INC",ONE CA PLAZA.,,ISLANDIA,NY,11749,UNITED STATES,630-505-6000,630-505-6608,01/17/2013,Y
2016,2590815131,"PORTILLO'S HOT DOGS, LLC",2001 SPRING RD.,STE. 500,OAK BROOK,IL,60523,UNITED STATES,630-954-3773,630-684-0414,07/28/2015,Y
2013,3541390826,EXXON MOBIL CORP.,"C/O NIELSEN, MERKSAMER, ET.AL., 2350 KERNER BLVD, STE. 250",,SAN RAFAEL,CA,94901,UNITED STATES,415-389-6800,415-388-6874,,Y
2015,3320773424,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,312-641-6060,312-861-1672,,Y
2011,2174329073,"FOLEY & LARDNER, LLP","321 N. CLARK ST., STE. 2800",,CHICAGO,IL,60610,UNITED STATES,312-832-4500,312-832-4700,,Y
2011,3443633307,ANSWERSMEDIA LLC,"400 W. ERIE ST., 2ND FLR",,CHICAGO,IL,60654,UNITED STATES,312-421-0113,312-421-145,,Y
2014,3222975602,LAURISTON GROUP,410 RAMPART BLVD,STE 390,LAS VEGAS,NV,89145,UNITED STATES,702-726-6859,,02/27/2013,Y
2015,1514848182,JAN STARR,500 N MICHIGAN AVE,SUITE 600,CHICAGO,IL,60611,UNITED STATES,312-371-1102,,01/14/2015,Y
2013,1833103870,MACROSTIE HISTORIC ADVISORS LLC,1400 16TH ST. NW,STE 420,WASHINGTON,DC,20036,UNITED STATES,202-483-2020,202-483-2080,01/02/2013,Y
2020,4250257803,UNITED WORKING FAMILIES,2229 S HALSTED,,CHICAGO,IL,60608,UNITED STATES,2243218925,,09/17/2019,Y
2015,392779593,UNITE HERE LOCAL 1,218 S WABASH,7TH FLR,CHICAGO,IL,60604,UNITED STATES,312-663-4373,312-986-3828,01/22/2014,Y
2016,2213145616,SILVER LAW OFFICE PC,1700 W IRVING PARK ROAD,SUITE 102,CHICAGO,IL,60613,UNITED STATES,7738329550,773-832-9552,01/22/2015,Y
2014,3622767573,TEAMSTERS JOINT COUNCIL 25,1300 W. HIGGINS ROAD,SUITE 220,PARK RIDGE,IL,60068,UNITED STATES,847-292-1225,847-292-1412,01/08/2013,Y
2012,2337816576,"UTA II, LLC",207 W. GOETHE,,CHICAGO,IL,60610,UNITED STATES,312-266-6262,,,Y
2019,2032924228,"ZINCFIVE, INC.",20170 SW 112TH AVE.,,TUALATIN,OR,97062,UNITED STATES,5033993517,,10/09/2018,Y
2011,2067511013,FREEBORN & PETERS LLP,217 W. MONROE ST.,,SPRINGFIELD,IL,62701,UNITED STATES,217-535-1060,217-535-1069,,Y
2013,3443224071,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC",70 W.MADISON ST,SUITE 1600,CHICAGO,IL,60602,UNITED STATES,312-927-8840,312-696-4225,01/21/2013,Y
2018,3152675365,ILLINOIS STATE VETERINARY MEDICAL ASSOCIATION,1121 CHATHAM ROAD,,SPRINGFIELD,IL,62704,UNITED STATES,217-546-8381,,01/04/2018,Y
2018,2720242859,CATHERINE O&#039;MALLEY,2903 N WOLCOTT AVE,SUITE B,CHICAGO,IL,60657,UNITED STATES,312-307-4206,773-388-8425,01/16/2018,Y
2016,207264561,WEST TOWN CHICAGO CHAMBER OF COMMERCE,1819 W. CHICAGO AVE.,,CHICAGO,IL,60622,UNITED STATES,312-850-9390,,12/07/2012,Y
2013,737531095,INSTITUTE FOR JUSTICE,"901 N. GLEBE RD., STE. 900",,ARLINGTON,VA,22203,UNITED STATES,703-682-9320,703-682-9231,,Y
2016,3437353745,HARVESTONS SECURITIES INC,8301 E PRENTICE AVE,STE. 305,GREENWOOD VILLAGE,CO,80111,UNITED STATES,303-832-8887,303-832-8882,01/15/2015,Y
2012,693964657,"GOVERNMENTAL - BUSINESS CONSULTING GROUP, LLC","200 S. MICHIGAN AVE., STE. 1100",,CHICAGO,IL,60604,UNITED STATES,312-372-4000,312-939-5617,,Y
2019,2732297648,NICOLAY & DART LLC,121 W. WACKER DRIVE,SUITE 1108,CHICAGO,IL,60601,UNITED STATES,312-701-0221,312-610-7200,02/26/2018,Y
2011,2639700130,THOMPSON COBURN LLP,55 E MONROE - 37TH FLOOR,,CHICAGO,IL,60603,UNITED STATES,312-580-2228,312-580-2201,,Y
2018,1347068029,SEIU ILLINOIS COUNCIL,111 EAST WACKER SUITE 1700,,CHICAGO,IL,60601,UNITED STATES,3122338707,,01/10/2017,Y
2013,118585513,"TAWANI ENTERPRISES, INC.",104 SOUTH MICHIGAN AVENUE,SUITE 500,CHICAGO,IL,60603,UNITED STATES,312374-9400,,01/21/2013,Y
2019,4197631649,CLAYBORNE & WAGNER LLP,525 WEST MAIN STREET,SUITE 105,BELLEVILLE,IL,62220,UNITED STATES,6182390187,6184167556,07/29/2019,Y
2014,496953050,CITIGROUP GLOBAL MARKETS INC.,388 GREENWICH ST.,,NEW YORK,NY,10013,UNITED STATES,212-816-6000,212-723-8939,,Y
2013,1753120490,"RORY GROUP, LLC.",212 W. WASHINGTON STREET,SUITE 1904,CHICAGO,IL,60606,UNITED STATES,312-726-1400,,01/16/2013,Y
2020,3233315561,MES FIRE,132 EISENHOWER SOUTH,,LOMBARD,IL,60148,UNITED STATES,6305761276,,01/03/2018,Y
2017,3356143847,STERN BROTHERS & CO.,8000 MARYLAND AVENUE,SUITE 800,ST. LOUIS,MO,63105,UNITED STATES,314-743-3053,314-727-7313,08/08/2017,Y
2011,778831956,S.B. FRIEDMAN & CO.,"221 N LASALLE ST., STE. 820",,CHICAGO,IL,60601,UNITED STATES,312-424-4250,312-424-4262,,Y
2017,3491523924,SINGER CONSULTING,300 NORTH LASALLE STREET,39TH FLOOR,CHICAGO,IL,60654,UNITED STATES,312-862-2142,,02/28/2017,Y
2020,3439254480,UNITEHERE LOCAL 1,218 S. WABASH,7TH FLOOR,CHICAGO,IL,60604,UNITED STATES,3122965691,,02/05/2020,Y
2012,2723692056,PAUL KOLPAK,"6767 N. MILWAUKEE AVE., STE. 202",,NILES,IL,60714,UNITED STATES,847-647-0336,847-647-8107,,Y
2019,3325072439,PEPSICO,555 W MONROE ST,2-14,CHICAGO,IL,60661,UNITED STATES,3128211948,,11/06/2019,Y
2012,1550668182,JAY D. DOHERTY & ASSOCIATES,"210 E. PEARSON ST., #9B",,CHICAGO,IL,60611,UNITED STATES,312-932-0338,312-654-0671,,Y
2013,2529596624,"FIRE RECOVERY USA, LLC",2271 LAVA RIDGE COURT,SUITE 120,ROSEVILLE,CA,95661,UNITED STATES,9162003999,9169431661,08/27/2013,Y
2018,3067142773,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),115 S LASALLE,STE. 2300,CHICAGO,IL,60603,UNITED STATES,312-870-9611,312-870-9601,06/12/2012,Y
2019,2638298555,AMERICAN AIRLINES,4333 AMON CARTER BLVD,MD-5673,FORT WORTH,TX,76155,UNITED STATES,8179671575,,01/12/2018,Y
2014,1006328262,"SAMUEL A. RAMIREZ & CO., INC.","120 N. LASALLE ST., STE. 1110",,CHICAGO,IL,60602,UNITED STATES,312-630-2002,312-630-2005,,Y
2011,3496062491,TRISTAN & CERVANTES,"30 W. MONROE ST., STE. 630",,CHICAGO,IL,60603,UNITED STATES,312-345-9200,312-345-1533,,Y
2011,4145083730,CLEAR CHANNEL AIRPORTS,205 N. MICHIGAN AVE,,CHICAGO,IL,60601,UNITED STATES,312-475-3500,312-642-7378,,Y
2015,2807557729,MATYAS LAW FIRM,444 N. MICHIGAN AVENUE,36TH FLOOR,CHICAGO,IL,60614,UNITED STATES,312-968-9600,,07/15/2015,Y
2014,3091306206,W S DARLEY& COMPANY,325 SPRING LAKE DR.,,ITASCA,IL,60143,UNITED STATES,773-443-6356,708-345-8993,03/12/2014,Y
2013,3497784099,T. J. RILEY & ASSOCIATES,2100 LINCOLN PARK WEST  UNIT 10FN,,CHICAGO,IL,60614,UNITED STATES,312-627-8800,312-627-8676,,Y
2018,3872962878,CONDUENT INCORPORATED,"750 1ST STREET, N.E",SUITE 1020,WASHINGTON,DC,20002,UNITED STATES,703328-4994,,12/06/2017,Y
2012,2420288534,DEUTSCHE BANK NATIONAL TRUST CO.,"222 S. RIVERSIDE PLAZA, 24TH FLR",,CHICAGO,IL,60606,UNITED STATES,312-537-1159,,,Y
2017,3067142773,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),115 S LASALLE,STE. 2300,CHICAGO,IL,60603,UNITED STATES,312-870-9611,312-870-9601,06/12/2012,Y
2013,1023620394,"SCHUYLER, ROCHE & CRISHAM, P.C.",130 EAST RANDOLPH,SUITE 3800,CHICAGO,IL,60601,UNITED STATES,3125652400,3125658300,01/21/2013,Y
2015,683453215,TERRY CORNELL,24 ROMIGA LANE,,PALOS PARK,IL,60464,UNITED STATES,312-909-1821,,09/18/2014,Y
2015,2316644365,"HOOGENDOORN & TALBOT, LLP",122 SOUTH MICHIGAN AVENUE,SUITE 1220,CHICAGO,IL,60603-6263,UNITED STATES,312-513-7524,312-786-0708,01/09/2014,Y
2019,3320773424,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,312-641-6060,312-861-1672,,Y
2015,4026876751,BP AMERICA,30 S. WACKER DRIVE,MC: 9N-161,CHICAGO,IL,60606,UNITED STATES,312-594-6831,,12/01/2014,Y
2019,1217862864,CHICAGO FEDERATION OF LABOR,130 E RANDOLPH ST SUITE 2600,,CHICAGO,IL,60607,UNITED STATES,312-222-1000,,02/09/2019,Y
2016,2103353186,DENTON US LLP,"233 S, WACKER DR.",STE. 7800,CHICAGO,IL,60606,UNITED STATES,312-876-8000,312-876-7934,04/02/2013,Y
2014,4082347937,TKG & ASSOCIATES LLC,"440 N. WABASH AVE., STE. 3909",,CHICAGO,IL,60611,UNITED STATES,312-329-8100,866-871-0043,03/26/2013,Y
2019,340960120,EMSO ASSET MANAGEMENT US LLC,680 FIFTH AVE.,SUITE 1802,NEW YORK,NY,10019,UNITED STATES,212-307-8903,,01/13/2016,Y
2017,295438732,MEYER LAW GROUP LLC,30 NORTH LASALLE STREET,SUITE 1410,CHICAGO,IL,60602,UNITED STATES,312-265-0565,,12/19/2016,Y
2020,2162874257,NRG ENERGY,804 CARNEGIE CENTER,,PRINCETON,NJ,08540,UNITED STATES,7738521062,,01/09/2019,Y
2013,98748160,"KOCH COMPANIES PUBLIC SECTOR, LLC",10 E. DOTY ST.,SUITE 703,MADISON,WI,53703,UNITED STATES,608-257-1793,,11/24/2013,Y
2013,3043479724,TEAMSTERS JOINT COUNCIL 25,"1300 W. HIGGINS RD., STE. 220",,PARK RIDGE,IL,60068,UNITED STATES,847-292-1225,847-292-1412,,Y
2019,2120613296,"PRADA GOVERNMENTAL SOLUTIONS, INC",405 N WABASH AVE. UNIT 5002,,CHICAGO,IL,60611,UNITED STATES,3129553006,,04/03/2017,Y
2013,1027737891,ROOSEVELT GROUP,"600 W. VAN BUREN, STE. 909",,CHICAGO,IL,60430,UNITED STATES,312-332-6600,312-332-041,,Y
2016,2967940878,FOLEY & LARDNER LLP,321 N. CLARK STREET - SUITE 2800,,CHICAGO,IL,60654,UNITED STATES,312-832-4546,312-832-4700,01/17/2014,Y
2018,2649379079,CHICAGO TEACHERS UNION FOUNDATION,1901 W. CARROLL AVE.,,CHICAGO,IL,60612,UNITED STATES,3123296285,,01/31/2018,Y
2016,2633304780,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,5 WESTBROOK CORP. CTR. #940,,WESTCHESTER,IL,60154,UNITED STATES,708531-0022,708531-0071708483-8689,01/04/2013,Y
2014,2949879569,CUMMINS NPOWER LLC,7145 SANTA FE DR,,HODGKINS,IL,60525,UNITED STATES,708-579-9222,708-482-6455,03/28/2013,Y
2016,4043610024,M AND J CONSULTANTS LLC.,1829 N MILWAUKEE AVE.,,CHICAGO,IL,60647,UNITED STATES,773-457-0157,,01/19/2016,Y
2012,1154674269,US BANCORP,209 S. LASALLE ST.,,CHICAGO,IL,60604,UNITED STATES,312-325-8941,312-325,,Y
2012,3724383362,UNITE HERE LOCAL 1,275M 7TH AVE,,NY,NY,10001,UNITED STATES,212-265-7000,212-265-3415,,Y
2019,715603990,"ACACIA FINANCIAL GROUP, INC.",6000 MIDLANTIC DRIVE,SUITE 410 NORTH,MT. LAUREL,NJ,08054,UNITED STATES,8562342266,,01/10/2018,Y
2020,2432251786,"ACOSTA EZGUR, LLC",1030 W. CHICAGO AVE,3RD FLOOR,CHICAGO,IL,60642,UNITED STATES,3126878896,3126878896,01/26/2018,Y
2014,4091273030,"INTERGOVERNMENTAL CONSULTING GROUP, INC",6808 W. ARCHER AVE,,CHICAGO,IL,60638,UNITED STATES,773-586-8181,773-586-8182,,Y
2016,2312927803,SEIU HEALTHCARE ILLINOIS,2229 S. HALSTED ST.,,CHICAGO,IL,60608,UNITED STATES,3129809000,3129398256,01/06/2014,Y
2019,4226210763,INNOVA EV,965 W. CHICAGO AVE.,,CHICAGO,IL,60642,UNITED STATES,6309175342,,11/09/2017,Y
2017,194720251,WILLIAM FILAN,321 N. CLARK #2800,,CHICAGO,IL,60654,UNITED STATES,312-832-4391,312-832-4700,12/20/2016,Y
2013,778831956,S.B. FRIEDMAN & CO.,"221 N LASALLE ST., STE. 820",,CHICAGO,IL,60601,UNITED STATES,312-424-4250,312-424-4262,,Y
2013,3367719408,DLA PIPER US LLP,203 N. LASALLE ST. SUITE 1900,,CHICAGO,IL,60601,UNITED STATES,312-368-4000,312-236-7516,,Y
2020,2580594579,PLS FINANCIAL SERVICES,1 SOUTH WACKER DRIVE,36TH FLOOR,CHICAGO,IL,60606,UNITED STATES,312-300-6343,,01/20/2017,Y
2018,2432251786,"ACOSTA EZGUR, LLC",1030 W. CHICAGO AVE,3RD FLOOR,CHICAGO,IL,60642,UNITED STATES,3126878896,3126878896,01/26/2018,Y
2013,3966421233,THOMPSON COBURN LLP,55 E MONROE - 40TH FLOOR,,CHICAGO,IL,60603,UNITED STATES,312-580-2228,312-580-2201,,Y
2012,756443120,REYES KURSON,"600 W. VAN BUREN, STE. 909",,CHICAGO,IL,60607,UNITED STATES,312-332-0055,,,Y
2019,3043479724,TEAMSTERS JOINT COUNCIL 25,"1300 W. HIGGINS RD., STE. 220",,PARK RIDGE,IL,60068,UNITED STATES,847-292-1225,847-292-1412,,Y
2015,3555757541,SENSUS NORTH AMERICA,8601 SIX FORKS RD,,RALEIGH,NC,27615,UNITED STATES,919-845-4000,,05/01/2012,Y
2012,2711741224,US BANCORP,209 S. LASALLE ST.,,CHICAGO,IL,60604,UNITED STATES,312-325-2056,866-723-8332,,Y
2013,3236826451,KAMSTRUP WATER METERING LLC,3630 PEACHTREE ROAD NE,SUITE 920,ATLANTA,GA,30326,UNITED STATES,404-835-6716,,08/22/2013,Y
2011,804981425,"LOOP CAPITAL MARKETS, LLC",200 W. JACKSON BLVD. STE. 1600,,CHICAGO,IL,60606,UNITED STATES,312-913-4905,312-922-7137,,Y
2019,2392907341,INFRASTRUCTURE ENGINEERING INC.,ONE SOUTH WACKER DRIVE,SUITE 2650,CHICAGO,IL,60606,UNITED STATES,3129601239,3124259564,01/10/2019,Y
2016,2850176148,TEAM EAGLE LTD,10 TRENT DRIVE,,"CAMPBELLFORD, ONTARIO",IL,KOL 1LO,CANADA,705-653-2956,705-653-4732,05/11/2016,Y
2020,4025456408,"COLLATERAL TRUSTEE, INC",1030 N CLARK STREET,SUITE 300,CHICAGO,IL,60610,UNITED STATES,3125158389,,01/30/2020,Y
2018,3172047841,AKERMAN LLP,71 SOUTH WACKER,SUITE 4600,CHICAGO,IL,60606,UNITED STATES,312870-8023,312424-1956,05/03/2017,Y
2011,24478402,MICROSYSTEMS AUTOMATION GROUP,2785 HARTLAND ROAD,,FALLS CHURCH,VA,22043,UNITED STATES,703-538-0807,703-538-0809,,Y
2015,4082347937,TKG & ASSOCIATES LLC,"440 N. WABASH AVE., STE. 3909",,CHICAGO,IL,60611,UNITED STATES,312-329-8100,866-871-0043,03/26/2013,Y
2014,1613381500,SILVER LAW OFFICE,1700 W. IRVING PARK RD.,STE. 102,CHICAGO,IL,60613,UNITED STATES,773-832-9550,773-832-9552,11/06/2012,Y
2012,452384976,"MOTOROLA, INC",1303 E. ALGONQUIN RD.,,SCHAUMBURG,IL,60196,UNITED STATES,847-538-1955,847-538-1456,,Y
2013,3657918966,"MACY'S RETAIL HOLDINGS, INC",7 WEST 7TH ST.,,CINCINNATI,OH,45202,UNITED STATES,312-781-5484,312-781-3553,,Y
2016,778831956,S.B. FRIEDMAN & CO.,"221 N LASALLE ST., STE. 820",,CHICAGO,IL,60601,UNITED STATES,312-424-4250,312-424-4262,,Y
2013,304996217,"CITIBANK, N.A.",388 GREENWICH ST.,22ND FLOOR,NEW YORK,NY,10013,UNITED STATES,212816-3656,,08/24/2012,Y
2013,2078573069,"ALEXANDER & BOROVICKA GOVERNMENT SOLUTIONS, LLC",230 W. MONROE ST.,SUITE 2221,CHICAGO,IL,60606,UNITED STATES,312-759-7505,,05/01/2013,Y
2015,894862067,NICOLAY & DART LLC,"33 N. DEARBORN ST., STE. 2200",,CHICAGO,IL,60602,UNITED STATES,312-701-0221,312-658-0464,,Y
2013,4145083730,CLEAR CHANNEL AIRPORTS,205 N. MICHIGAN AVE,,CHICAGO,IL,60601,UNITED STATES,312-475-3500,312-642-7378,,Y
2011,2492731451,"CHICAGO / SPRINGFIELD CONSULTANTS, LLC",230 W. MONROE  #230,,CHICAGO,IL,60606,UNITED STATES,312-726-7237,312-984-0878,,Y
2015,3926872971,HAMILTON THIES & LORCH LLP,200 S. WACKER DR.,STE. 3800,CHICAGO,IL,60606,UNITED STATES,312-650-8667,312-650-8651,06/24/2014,Y
2017,1560077785,"B-P CONSULTANTS, INC.","33 N. LASALLE ST., STE 3300",,CHICAGO,IL,60602,UNITED STATES,312-735-1449,708-448-1133,,Y
2013,3284745923,SUPERVALU D/B/A JEWEL-OSCO AND SAVE-A-LOT,"150 PIERCE RD., STE. 200",,ITASCA,IL,60443,UNITED STATES,630-948-6425,630-948-666,,Y
2017,1302578359,"DALEY AND GEORGES, LTD.",20 S. CLARK ST.,SUITE 400,CHICAGO,IL,60603,UNITED STATES,312-726-8797,312-726-8819,09/08/2014,Y
2015,3697223678,J.P. MORGAN SECURITIES LLC,10 S. DEARBORN,FLOOR 13,CHICAGO,IL,60603,UNITED STATES,312-385-8485,312-794-7378,01/17/2014,Y
2011,2197052119,"BANK OF AMERICA CORP / BANK OF AMERICA, NA","1100 N. KING STREET, MAIL CODE DE5-001-02-07",,WILMINGTON,DE,19884,UNITED STATES,302-432-0956,302-432-0039,,Y
2015,4138234897,FIDELITY CONSULTING GROUP LLC,"120 W MADISON ST., STE. 1406",,CHICAGO,IL,60602,UNITED STATES,312-332-5311,312-332-5311,,Y
2020,263476614,ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO,225 E. CHICAGO AVENUE,,CHICAGO,IL,60611,UNITED STATES,312-227-4264,,11/26/2014,Y
2018,672782897,ANSALDO STS USA,1000 TECHNOLOGY DR,,PITTSBURGH,PA,15219,UNITED STATES,800-351-1520,866-685-1507,12/31/2013,Y
2015,3140362312,"SENSYS NETWORKS, INC.",1608 4TH STREET SUITE 200,,BERKELEY,CA,94710,UNITED STATES,510-548-4620,510-548-8264,01/20/2014,Y
2017,1889118750,AMERICAN BEVERAGE ASSOCIATION,1275 PENNSYLVANIA AVENUE NW,SUITE 1100,WASHINGTON,DC,20004,UNITED STATES,4153896800,4153886874,05/20/2016,Y
2020,232625766,MICHAEL ALVAREZ,121 W WACKER,SUITE 1108,CHICAGO,IL,60601,UNITED STATES,847-791-4105,,01/23/2018,Y
2017,988655673,"INTEGRATED LAND MANAGEMENT, INC.",605 N. MICHIGAN AVE.,4TH FLOOR,CHICAGO,IL,60611,UNITED STATES,3128484845,3126465301,05/04/2017,Y
2017,3430496248,ALPHA SOLUTIONS,14374 STARRWOOD CIRCLE,,EDEN PRAIRIE,MN,55347,UNITED STATES,952-929-1134,,07/24/2017,Y
2018,4084833967,SEIU HEALTHCARE ILLINOIS,2229 S HALSTED ST,,CHICAGO,IL,60608,UNITED STATES,3129809000,3127843187,01/07/2013,Y
2012,2403277990,CITIGROUP GLOBAL MARKETS INC.,388 GREENWICH ST.,,NEW YORK,NY,10013,UNITED STATES,212-723-5579,212-723-8942,07/06/2012,Y
2018,1668777773,BMO HARRIS BANK N.A.,111 W. MONROE,,CHICAGO,IL,60603,UNITED STATES,630-548-7955,,12/18/2017,Y
2020,778831956,S.B. FRIEDMAN & CO.,"221 N LASALLE ST., STE. 820",,CHICAGO,IL,60601,UNITED STATES,312-424-4250,312-424-4262,,Y
2015,2745309559,COCA-COLA,7400 N. OAK PARK AVENUE,,NILES,IL,60714,UNITED STATES,847-707-2891,,08/28/2015,Y
2020,231300256,THE MAGNIFICENT MILE ASSOCIATION,625 N. MICHIGAN AVENUE,SUITE 401,CHICAGO,IL,60611,UNITED STATES,3123442323,,12/20/2019,Y
2018,2638298555,AMERICAN AIRLINES,4333 AMON CARTER BLVD,MD-5673,FORT WORTH,TX,76155,UNITED STATES,8179671575,,01/12/2018,Y
2020,3910221331,RUSH STREET GAMING,900 N MICHIGAN AVE,,CHICAGO,IL,60611,UNITED STATES,3128005761,,01/21/2020,Y
2013,14825330,"DYKEMA GOSSETT, PLLC",10 SOUTH WACKER DRIVE,SUITE 2300,CHICAGO,IL,60606,UNITED STATES,312627-8325,,01/21/2013,Y
2014,1172326936,LAKEVIEW STRATEGY GROUP,3712 N. BROADWAY,SUITE 410,CHICAGO,IL,60613,UNITED STATES,3124624044,,01/10/2013,Y
2012,2804965587,"LINDCO EQUIPMENT SALES, INC.",2168 EAST 88TH DRIVE,,MERRILLVILLE,IN,46410,UNITED STATES,219-795-1448,219-736-0892,06/25/2012,Y
2015,1379779959,JCDECAUX SA,"17, RUE SOYER  NEUILLY S/SEINE  FRANCE  F-92200",,NEUILLY,FR,00000,UNITED STATES,207-298-8001,208-326-783,,Y
2011,2156937233,HINSHAW& CULBERTSON LLP,"222 N. LASALLE ST., STE. 300",,CHICAGO,IL,60601,UNITED STATES,312-704-3000,312-704-3001,,Y
2016,321559213,RILEY PUBLIC AFFAIRS,625 CARPENTER AVE,,OAK PARK,IL,60304,UNITED STATES,773-551-4335,773-289-0887,06/13/2012,Y
2016,4026876751,BP AMERICA,30 S. WACKER DRIVE,MC: 9N-161,CHICAGO,IL,60606,UNITED STATES,312-594-6831,,12/01/2014,Y
2012,2280329024,LAZ PARKING,33 W. MONROE,,CHICAGO,IL,60601,UNITED STATES,312-577-7985,,,Y
2012,3862072303,"MORGAN KEEGAN & CO., INC",FIFTY N. FRONT ST.,,MEMPHIS TN,TN,38103,UNITED STATES,901-579-4393,,,Y
2012,2492731451,"CHICAGO / SPRINGFIELD CONSULTANTS, LLC",230 W. MONROE  #230,,CHICAGO,IL,60606,UNITED STATES,312-726-7237,312-984-0878,,Y
2014,3494864901,MERCURY,701 8TH STREET NW,SUITE 650,WASHINGTON,DC,20001,UNITED STATES,2022614000,,09/09/2013,Y
2018,2192669526,KPMG LLP,345 PARK AVENUE,36TH FLR,NEW YORK,NY,10154,UNITED STATES,212-758-9700,212-758-9819,03/08/2013,Y
2015,2456540936,MEYER LAW GROUP LLC,30 N. LASALLE ST.,STE 1410,CHICAGO,IL,60602,UNITED STATES,312-763-6223,312-888-3930,04/16/2015,Y
2011,940054805,"KPMG, LLP","303 E. WACKER DR., 13TH FLR",,CHICAGO,IL,60601,UNITED STATES,312-665-2720,312-277-7572,,Y
2019,3639124300,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,1350 E. TOUHY AVENUE,SUITE 300 E.,DES PLAINES,IL,60018-3303,UNITED STATES,8472945064,,12/19/2017,Y
2016,1177241477,HOWARD PIGGEE,220 NORTH GREEN STREET,,CHICAGO,IL,60607,UNITED STATES,7084458061,3127894440,01/20/2016,Y
